gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
919433421,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6203,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Leguna Malleco, 25 km N Curacautin",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.21667,-71.81667,2981,,976.0,0.0,,,12/29/1961 0:00,29,12,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6203,JKG3320,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919433420,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6193,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Parque Nacional, 27 km WNW Angol",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.82035907,-72.98578971,7524,,1113.0,0.0,,,2/17/1961 0:00,17,2,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6193,JKG2477,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919432458,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6221,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,19 km S Lonquimay,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.6045,-71.23333,18287,,1342.0,0.0,,,2/9/1962 0:00,9,2,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6221,JKG3507,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919432168,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.7547,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Rio Renaico, 14 km E of Jauja",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.07038446,-71.75238318,3058,,610.0,0.0,,,3/17/1962 0:00,17,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.7547,JKG4031,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919431162,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6194,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Parque Nacional, 27 km WNW Angol",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.82035907,-72.98578971,7524,,1174.0,0.0,,,2/18/1961 0:00,18,2,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6194,JKG2501,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919430964,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6204,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Fdo. Bella Vista, 17 km N Curacautin",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.26667,-71.91667,2656,,1037.0,0.0,,,12/31/1961 0:00,31,12,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6204,JKG3357,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919430627,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6205,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Valley of Rio Ronquil, 40 km NNE Lonquimay",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.17039757,-71.10234119,3857,,1220.0,0.0,,,7/28/1961 0:00,28,7,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6205,JKG3006,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919430543,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6195,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,9 km W Angol,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.8,-72.81886,10889,,686.0,0.0,,,3/19/1962 0:00,19,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6195,JKG3887,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919429805,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6218,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,4 km W Banos Rio Blanco,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.56667,-71.61256,6043,,976.0,0.0,,,2/27/1962 0:00,27,2,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6218,JKG3620,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919428859,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6200,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,Angol,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.8,-72.71667,4301,,,,,,8/27/1940 0:00,27,8,1940,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6200,DSB386,,,CC0_1_0,,Dillman S. Bullock,,Native,9/8/2022 17:58,,
919428283,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6207,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,4 km NE Troyo,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.22452,-71.26769,5998,,1372.0,0.0,,,3/5/1962 0:00,5,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6207,JKG3714,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919428256,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6197,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,9 km W Angol,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.8,-72.81886,10889,,686.0,0.0,,,3/20/1962 0:00,20,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6197,JKG3889,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919426498,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6223,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,15.2 km W Paso Pino Hachado,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.67039762,-71.11033794,14518,,1464.0,0.0,,,3/8/1962 0:00,8,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6223,JKG3788A,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919424268,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6201,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"13 km SE Contulmo, Arauco Prov. in Malleco Prov.",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.04482,-73.09659,8736,,427.0,0.0,,,11/26/1960 0:00,26,11,1960,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6201,JKG2291,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919423939,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.16597,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,Mehuin,Los Ríos,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-39.43333,-73.16667,3092,,,,,,5/4/1970 0:00,4,5,1970,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.16597,472,,,CC0_1_0,,J. A. W. Kirsch,,Native,9/8/2022 17:58,,
919423141,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.7549,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,10 km NE of Selva Oscura,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.30297,-72.10242,7720,,549.0,0.0,,,3/23/1962 0:00,23,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.7549,JKG4032,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919420792,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6196,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,9 km W Angol,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.8,-72.81886,10889,,686.0,0.0,,,3/19/1962 0:00,19,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6196,JKG3888,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919417802,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6216,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,10.3 km W Lonquimay,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.43333,-71.3513,11391,,1525.0,0.0,,,12/21/1960 0:00,21,12,1960,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6216,JKG2349,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919417480,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6208,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,4 km NE Troyo,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.22452,-71.26769,5998,,1372.0,0.0,,,3/5/1962 0:00,5,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6208,JKG3715,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919417449,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6198,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,7 km W Angol,La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.8,-72.79615,9462,,534.0,0.0,,,3/20/1962 0:00,20,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6198,JKG3891,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,
919417210,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6202,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Rio Renaico, 14 km E Javja",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-38.07038446,-71.75238318,3058,,610.0,0.0,,,3/17/1962 0:00,17,3,1962,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6202,JKG3877,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
919417209,22a66350-7947-4a49-84a3-39c7c1b0881f,urn:catalog:MSU:MR:MR.6192,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,"Parque Nacional, 27 km WNW Angol",La Araucanía,PRESENT,,311e2740-f15a-11d8-b22f-b8a03c50a862,-37.82035907,-72.98578971,7524,,1113.0,0.0,,,2/16/1961 0:00,16,2,1961,2433393,2433393,PRESERVED_SPECIMEN,MSU,MR,MR.6192,JKG2473,,,CC0_1_0,,John Keever Greer,,Native,9/8/2022 17:58,,COORDINATE_REPROJECTED
911661374,854f70cc-55e3-4af2-9417-0f47d6c7902d,urn:catalog:TTU:Mammals:30106,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides australis,,CL,PUYEHUE N.P.,Los Lagos,PRESENT,,acac73b0-055d-11d8-b84f-b8a03c50a862,-40.703251,-72.08593,42826,,,,,,2/23/1971 0:00,23,2,1971,2433393,2433393,PRESERVED_SPECIMEN,TTU,Mammals,30106,105,,,CC_BY_4_0,,"MILLER, S",,Native,9/9/2022 12:38,,COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
894782951,71e82020-f762-11e1-a439-00145eb45e9a,urn:catalog:OMNH:OCGR:3144,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,0.3 km W parkguard station between Lagos Perito Moreno and Escondido,Rio Negro,PRESENT,,609765e0-4ce8-11db-b80e-b8a03c50a862,,,,,,,,,11/1/2007 0:00,1,11,2007,2433393,2433393,PRESERVED_SPECIMEN,OMNH,OCGR,3144,RDS 18605,,,CC0_1_0,,"Sage, RD",,,9/8/2022 21:08,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
894782925,71e82020-f762-11e1-a439-00145eb45e9a,urn:catalog:OMNH:OCGR:3143,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,0.3 km W parkguard station between Lagos Perito Moreno and Escondido,Rio Negro,PRESENT,,609765e0-4ce8-11db-b80e-b8a03c50a862,,,,,,,,,11/1/2007 0:00,1,11,2007,2433393,2433393,PRESERVED_SPECIMEN,OMNH,OCGR,3143,RDS 18604,,,CC0_1_0,,"Sage, RD",,,9/8/2022 21:08,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
859542390,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-97746,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciops australis australis,,CL,Lota,Bio Bio,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,6/30/1931 0:00,30,6,1931,4826818,2433393,PRESERVED_SPECIMEN,AMNH,Mammals,M-97746,259,,,CC0_1_0,,W. D. Miller,,Native,9/9/2022 7:07,,TAXON_MATCH_HIGHERRANK
859539263,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-92147,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,Lota,Bio Bio,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,9/18/1929 0:00,18,9,1929,2433393,2433393,PRESERVED_SPECIMEN,AMNH,Mammals,M-92147,195,,,CC0_1_0,,D. S. Bullock,,Native,9/9/2022 7:07,,
859531144,96ca66b4-f762-11e1-a439-00145eb45e9a,urn:catalog:AMNH:Mammals:M-238022,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops australis F.Philippi, 1893",Dromiciops australis australis,,CL,Quebrada Pinares,Bio Bio,PRESENT,1,ccd1ddc0-6c21-11de-8224-b8a03c50a862,,,,,,,,,12/19/1976 0:00,19,12,1976,4826818,2433393,PRESERVED_SPECIMEN,AMNH,Mammals,M-238022,,,,CC0_1_0,,T. Cekalovic,,Native,9/9/2022 7:07,,TAXON_MATCH_HIGHERRANK
787046439,58d0f326-2e85-4d0a-a744-571461220f00,urn:catalog:UCMP:V:192880,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,,Recent Element Collection,,PRESENT,,0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862,,,,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,UCMP,V,192880,,,,CC_BY_4_0,,,,,11/15/2022 7:57,,INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
699207127,e2483380-16f7-11df-b5b3-b8a03c50a862,,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,"Thomas, 1894",AR,<p>Seccional Puerto Blest</p>,Neuquén / Río Negro,PRESENT,,979dd240-16f7-11df-b5b3-b8a03c50a862,-41.02589,-71.81687,214,,0.0,0.0,0.0,0.0,2/27/2009 0:00,27,2,2009,2433393,2433393,HUMAN_OBSERVATION,APN-AR,AVISTAJES,APN-NH-566,,,,CC_BY_4_0,,Personal de Prefectura,,,11/11/2022 21:31,,GEODETIC_DATUM_ASSUMED_WGS84
699207104,e2483380-16f7-11df-b5b3-b8a03c50a862,,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,"Thomas, 1894",AR,"<p>Lago Paimún, Cercanías de la Población Elida Barriga</p>",Neuquén,PRESENT,,979dd240-16f7-11df-b5b3-b8a03c50a862,-39.71749,-71.54262,1,,915.0,0.0,0.0,0.0,1/1/2011 0:00,1,1,2011,2433393,2433393,HUMAN_OBSERVATION,APN-AR,AVISTAJES,APN-LA-380,,,,CC_BY_4_0,,E. Barriga,,,11/11/2022 21:31,,GEODETIC_DATUM_ASSUMED_WGS84
699207103,e2483380-16f7-11df-b5b3-b8a03c50a862,,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,"Thomas, 1894",AR,"<p>Lago Paimún, Cascada El Saltillo</p>",Neuquén,PRESENT,,979dd240-16f7-11df-b5b3-b8a03c50a862,-39.71146,-71.53538,1,,1045.0,0.0,0.0,0.0,1/3/2011 0:00,3,1,2011,2433393,2433393,HUMAN_OBSERVATION,APN-AR,AVISTAJES,APN-LA-379,,,,CC_BY_4_0,,U. Vargas,,,11/11/2022 21:31,,GEODETIC_DATUM_ASSUMED_WGS84
699207102,e2483380-16f7-11df-b5b3-b8a03c50a862,,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,"Thomas, 1894",AR,"<p>Cabañas Miralejos, San Martín de Los Andes</p>",Neuquén,PRESENT,,979dd240-16f7-11df-b5b3-b8a03c50a862,-40.15939,-71.28861,1,,1029.0,0.0,0.0,0.0,8/24/2010 0:00,24,8,2010,2433393,2433393,HUMAN_OBSERVATION,APN-AR,AVISTAJES,APN-LA-376,,,,CC_BY_4_0,,S. Lazaro y Leñadores,,,11/11/2022 21:31,,GEODETIC_DATUM_ASSUMED_WGS84
684423655,512c11b0-a103-11de-88ae-b8a03c50a862,MACN:MACN-Ma:19307,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,San Carlos de Bariloche,Río Negro,PRESENT,,2e4af590-37d0-11d9-8439-b8a03c50a862,-41.135741,-71.367135,10747,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,MACN,MACN-Ma,19307,,,,CC_BY_4_0,,,,,9/8/2022 19:38,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
684423653,512c11b0-a103-11de-88ae-b8a03c50a862,MACN:MACN-Ma:19145,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,"Parque Nacional Nahuel Huapi, Isla Victoria",Neuquén,PRESENT,,2e4af590-37d0-11d9-8439-b8a03c50a862,-40.94751,-71.53917,9783,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,MACN,MACN-Ma,19145,,,,CC_BY_4_0,,,,,9/8/2022 19:38,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
684423652,512c11b0-a103-11de-88ae-b8a03c50a862,MACN:MACN-Ma:19144,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,"Parque Nacional Nahuel Huapi, Isla Victoria",Neuquén,PRESENT,,2e4af590-37d0-11d9-8439-b8a03c50a862,-40.94751,-71.53917,9783,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,MACN,MACN-Ma,19144,,,,CC_BY_4_0,,,,,9/8/2022 19:38,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
684423651,512c11b0-a103-11de-88ae-b8a03c50a862,MACN:MACN-Ma:19143,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,"Parque Nacional Nahuel Huapi, Isla Victoria",Neuquén,PRESENT,,2e4af590-37d0-11d9-8439-b8a03c50a862,-40.94751,-71.53917,9783,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,MACN,MACN-Ma,19143,,,,CC_BY_4_0,,,,,9/8/2022 19:38,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
684423650,512c11b0-a103-11de-88ae-b8a03c50a862,MACN:MACN-Ma:19142,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,AR,"Parque Nacional Nahuel Huapi, Isla Victoria",Neuquén,PRESENT,,2e4af590-37d0-11d9-8439-b8a03c50a862,-40.94751,-71.53917,9783,,,,,,,,,,2433393,2433393,PRESERVED_SPECIMEN,MACN,MACN-Ma,19142,,,,CC_BY_4_0,,,,,9/8/2022 19:38,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
675791482,b6015b60-6f96-43a9-88e5-2f41854e8f07,urn:catalog:TCWC:Mammals:14139,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides australis,,CL,"9 km W Angol, 2250 ft",La Araucania,PRESENT,,2b8e48b0-812d-11de-86fe-b8a03c50a862,-37.79515,-72.818917,,,,,,,3/19/1961 0:00,19,3,1961,2433393,2433393,PRESERVED_SPECIMEN,TCWC,Mammals,14139,3887,,,CC0_1_0,,"Greer, J.K.",,Native,9/9/2022 7:52,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
665928184,41fc5c40-5e81-496f-9733-6b5681b3b7a5,ceda5353-4513-40d1-930a-4f076aced7dd,Animalia,Chordata,Mammalia,Microbiotheria,Microbiotheriidae,Dromiciops,Dromiciops gliroides,,SPECIES,"Dromiciops gliroides Thomas, 1894",Dromiciops gliroides,,CL,Valle de La Picada,Los Lagos,PRESENT,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,-41.066666,-72.800003,,,425.0,,,,2/27/1984 0:00,27,2,1984,2433393,2433393,PRESERVED_SPECIMEN,FMNH,Mammals,127436,PLM-692,,,CC0_1_0,The Field Museum of Natural History,P. L. Meserve,,,11/11/2022 17:11,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
